Compensation,Log(sales),Stock return,Volatility,Board size,Fraction of female,Fraction of independent,Gender,Age,Tenure,Number of other directorship,Retired
425.8225283,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,1,67,5,1,0
685.7786596,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,1,59,2,1,1
502.4065377,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,0,67,15,0,0
355.3618519,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,0,70,12,2,1
2694.136228,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,0,50,4,0,1
805.5187406,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,0,74,32,2,1
397.2379543,16.01823278,0.296822178,0.498520348,9,0.444444444,0.333333333,0,50,3,0,1
525.5061866,15.56737349,0.220517935,2.044304955,8,0,0.25,0,57,30,3,0
727.3082861,15.56737349,0.220517935,2.044304955,8,0,0.25,0,66,0,0,1
608.115944,15.56737349,0.220517935,2.044304955,8,0,0.25,0,73,16,0,0
686.9389532,15.56737349,0.220517935,2.044304955,8,0,0.25,0,62,9,3,1
420.5452638,15.56737349,0.220517935,2.044304955,8,0,0.25,0,58,33,1,1
158.8698904,15.56737349,0.220517935,2.044304955,8,0,0.25,0,67,2,0,1
368.4057974,15.56737349,0.220517935,2.044304955,8,0,0.25,0,67,17,1,0
325.6949935,15.56737349,0.220517935,2.044304955,8,0,0.25,0,66,9,0,1
759.8629828,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,1,54,4,0,1
711.5139148,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,1,53,26,1,1
471.4652033,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,1,61,0,4,1
473.4997242,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,1,62,5,2,1
251.7194593,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,1,61,13,1,1
332.7255839,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,0,68,9,0,1
360.6523024,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,0,66,23,2,1
283.6571388,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,0,66,14,1,1
288.8442445,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,0,53,3,0,0
401.8581964,15.87647123,-1.259296809,1.343604742,10,0.5,0.3,0,65,16,1,1
606.0040519,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,56,13,1,0
1069.781661,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,66,3,4,1
768.9567146,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,70,11,1,1
268.0448817,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,61,35,2,1
222.9348126,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,72,1,1,0
472.3880995,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,47,1,0,1
562.5184376,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,65,8,0,0
900.6167703,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,55,8,1,0
263.6972482,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,1,68,19,1,1
539.3840453,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,0,53,6,1,1
643.8758048,15.62187942,0.056648867,1.110669099,11,0.818181818,0.636363636,0,72,18,2,1
1751.797308,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,1,61,15,1,1
257.677831,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,1,63,24,2,1
225.4082631,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,1,63,17,0,0
494.0015711,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,1,69,2,1,0
199.611221,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,0,73,11,1,1
193.2309809,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,0,60,24,0,1
207.008652,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,0,49,34,1,0
720.9991376,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,0,72,13,1,1
701.9907858,16.05127173,-0.446416642,1.837650776,9,0.444444444,0.111111111,0,71,6,0,0
293.0754939,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,65,14,2,1
773.0956482,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,69,3,3,0
668.9329573,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,56,20,0,1
539.3339802,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,68,7,3,1
464.081148,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,59,10,1,1
1797.075006,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,51,10,1,0
325.5391837,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,69,2,0,1
1144.670158,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,65,19,1,0
862.4597193,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,1,53,15,1,0
590.6198258,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,65,26,2,1
586.910877,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,58,7,0,0
1354.40412,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,68,16,0,1
663.9619859,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,54,3,1,1
444.4186054,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,45,19,1,1
622.8583091,16.04094446,-0.279572667,0.692045118,15,0.6,0.133333333,0,51,15,1,0
799.8954538,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,1,52,35,1,1
348.1980466,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,1,54,15,1,0
750.4598099,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,68,14,0,1
894.5383068,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,52,8,0,1
409.037001,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,62,23,2,0
433.2303696,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,53,22,2,1
794.0296945,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,66,27,4,0
508.8757189,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,69,9,2,1
1148.595369,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,57,0,0,1
638.3843507,16.05948621,-1.657462966,1.161665546,10,0.2,0.6,0,51,14,1,1
470.2561535,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,1,69,7,1,0
693.5095694,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,1,64,4,3,1
607.4051151,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,1,60,11,2,1
668.2510797,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,1,55,12,0,1
275.8596496,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,64,13,2,1
264.4414216,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,53,27,5,1
883.0032119,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,60,29,3,1
308.0884002,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,44,1,2,1
373.8983707,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,51,4,3,0
241.6068803,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,57,1,2,1
256.6296846,15.79084073,-0.739138355,0.922045549,11,0.363636364,0.090909091,0,55,18,0,0
393.4834502,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,1,55,0,0,0
300.059488,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,54,17,2,0
840.6039006,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,47,18,2,0
324.1450655,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,69,18,2,0
261.065883,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,56,18,1,0
283.7370553,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,55,9,1,0
367.8275775,15.66292256,-0.028101963,1.700929107,7,0.142857143,0.285714286,0,47,14,3,1
867.290069,15.87641031,-1.356772992,0.705201607,6,0.5,0,1,50,20,0,1
563.4741242,15.87641031,-1.356772992,0.705201607,6,0.5,0,1,50,18,2,0
242.8995498,15.87641031,-1.356772992,0.705201607,6,0.5,0,1,59,26,0,0
1144.121468,15.87641031,-1.356772992,0.705201607,6,0.5,0,0,65,14,1,1
546.9411383,15.87641031,-1.356772992,0.705201607,6,0.5,0,0,50,20,1,0
352.6111524,15.87641031,-1.356772992,0.705201607,6,0.5,0,0,63,4,1,0
641.7039355,16.1699171,-0.688952893,1.136697427,4,0.25,0.25,1,70,9,3,1
721.9166179,16.1699171,-0.688952893,1.136697427,4,0.25,0.25,0,65,24,1,0
471.0008172,16.1699171,-0.688952893,1.136697427,4,0.25,0.25,0,57,17,1,1
435.5396081,16.1699171,-0.688952893,1.136697427,4,0.25,0.25,0,54,13,2,1
507.5336143,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,1,54,3,4,0
803.0291046,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,74,9,0,1
304.5080182,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,61,20,1,0
429.5880644,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,66,8,1,0
1022.85894,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,62,15,1,1
619.4297929,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,73,16,3,0
764.7464297,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,68,10,1,1
464.2584327,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,59,28,0,0
572.9052659,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,53,4,1,0
267.6204511,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,65,13,1,0
269.0207558,15.9337948,0.536526149,0.757381048,11,0.090909091,0.454545455,0,70,19,4,1
562.0667462,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,1,67,20,0,1
476.6201824,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,1,65,16,3,0
190.5019102,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,1,54,25,3,1
461.6975369,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,1,60,6,1,0
369.0096058,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,0,65,13,2,0
276.7764966,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,0,59,24,1,0
297.1013507,15.47437609,-0.788366424,3.261036859,7,0.571428571,0.571428571,0,58,10,3,1
363.5921727,15.44300882,1.171965577,0.409548515,4,0.25,0,1,74,23,1,1
337.8548158,15.44300882,1.171965577,0.409548515,4,0.25,0,0,60,18,0,0
640.1479373,15.44300882,1.171965577,0.409548515,4,0.25,0,0,61,20,4,1
621.9888312,15.44300882,1.171965577,0.409548515,4,0.25,0,0,64,5,1,1
787.8799475,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,1,69,26,0,0
851.2857974,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,1,64,14,3,1
1231.639103,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,1,48,10,3,0
656.1144508,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,1,72,4,2,0
437.8694691,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,58,17,2,0
1122.011613,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,68,15,4,1
511.0309161,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,49,10,0,0
871.9932286,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,66,10,5,0
1185.130298,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,56,10,3,1
1064.154492,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,50,16,1,0
177.8437563,15.91737309,0.536221676,0.569086525,11,0.363636364,0.727272727,0,48,18,1,1
448.5901879,15.76566593,0.064683236,0.811666717,10,0.4,0.5,1,64,17,2,1
486.0184604,15.76566593,0.064683236,0.811666717,10,0.4,0.5,1,60,19,2,0
993.6736885,15.76566593,0.064683236,0.811666717,10,0.4,0.5,1,59,1,2,0
1325.100596,15.76566593,0.064683236,0.811666717,10,0.4,0.5,1,53,20,2,1
609.5001799,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,48,19,0,1
656.9671569,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,51,11,1,1
429.3666591,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,63,14,2,0
231.2061349,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,63,14,2,0
655.1676639,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,73,11,1,0
333.180408,15.76566593,0.064683236,0.811666717,10,0.4,0.5,0,60,5,0,0
1329.070896,15.69312042,-0.302795179,0.682008354,4,0,0.25,0,67,1,0,1
405.9965065,15.69312042,-0.302795179,0.682008354,4,0,0.25,0,58,24,1,0
344.911357,15.69312042,-0.302795179,0.682008354,4,0,0.25,0,72,9,2,0
340.6667215,15.69312042,-0.302795179,0.682008354,4,0,0.25,0,55,8,1,1
365.0133303,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,1,72,4,1,1
733.6623512,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,1,57,16,0,1
578.3091741,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,1,68,13,0,0
487.8930575,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,0,57,21,3,1
393.3294956,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,0,58,25,0,0
439.90923,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,0,56,32,0,0
338.8171052,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,0,72,5,1,0
1236.849808,15.98434738,-1.03032663,0.702277802,8,0.375,0.5,0,57,16,0,1
396.5755128,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,1,60,2,1,1
1190.428283,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,1,51,19,2,0
194.8215157,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,1,65,20,0,0
365.0901011,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,0,80,21,0,1
434.8539572,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,0,69,17,0,0
363.7673245,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,0,64,12,2,0
760.8245264,16.03116714,-1.924310083,1.522694072,7,0.428571429,0.142857143,0,43,15,4,0
197.507489,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,65,2,2,1
1028.339161,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,49,24,2,1
277.4137564,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,56,20,2,0
392.6161694,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,69,23,4,0
492.8060176,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,65,14,3,1
705.8771051,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,66,21,2,1
330.0826485,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,65,11,0,0
630.8916166,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,65,11,1,0
351.764491,15.87227808,-0.75183212,1.886211722,9,0,0.333333333,0,54,14,1,0
585.1547072,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,63,16,1,0
299.1477297,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,56,5,0,0
403.4076587,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,45,16,0,1
212.278278,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,54,31,1,0
532.0301729,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,55,3,2,0
423.9647503,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,53,7,1,1
352.8534642,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,75,16,1,0
275.6320413,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,63,19,1,0
248.3692154,16.05194977,-2.573388902,1.015798713,9,0,0.222222222,0,68,6,3,1
698.9925396,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,60,10,2,1
663.7750516,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,61,27,3,1
744.2463332,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,49,22,1,1
456.0727748,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,57,8,1,0
208.0099913,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,44,6,1,1
606.6904268,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,48,3,1,1
324.6874038,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,52,22,0,1
1429.827796,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,55,8,1,0
730.7452056,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,73,1,0,1
370.0143018,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,71,8,1,1
1033.827645,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,64,2,1,0
442.7164507,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,57,3,2,1
340.0282617,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,57,2,1,1
436.9349445,15.91357637,0.221165359,0.77043686,14,0,0.357142857,0,48,4,2,0
536.0736151,15.90697015,0.177797857,0.801476859,6,0.333333333,0,1,62,15,1,1
1248.979058,15.90697015,0.177797857,0.801476859,6,0.333333333,0,1,61,3,3,1
682.1224613,15.90697015,0.177797857,0.801476859,6,0.333333333,0,0,68,22,2,1
1019.054032,15.90697015,0.177797857,0.801476859,6,0.333333333,0,0,52,11,2,1
230.8594235,15.90697015,0.177797857,0.801476859,6,0.333333333,0,0,64,18,2,0
287.240412,15.90697015,0.177797857,0.801476859,6,0.333333333,0,0,50,34,2,0
515.4920858,15.70843757,0.158705952,1.292135926,10,0.3,0.7,1,54,2,1,0
513.7035476,15.70843757,0.158705952,1.292135926,10,0.3,0.7,1,57,15,4,1
703.9768896,15.70843757,0.158705952,1.292135926,10,0.3,0.7,1,58,6,0,0
899.8780094,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,66,5,0,0
466.0445403,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,52,21,0,1
861.2881314,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,66,24,1,1
861.336153,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,59,28,3,0
1109.106497,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,56,19,1,0
672.3682608,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,63,14,2,0
519.834384,15.70843757,0.158705952,1.292135926,10,0.3,0.7,0,65,15,3,0
171.292409,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,1,58,17,1,1
554.1144169,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,1,71,35,1,0
835.0319132,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,1,51,14,2,1
631.2761409,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,51,9,1,1
378.1356545,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,66,24,1,1
452.3143985,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,54,15,1,1
527.3020785,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,56,13,0,1
208.6434145,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,57,1,2,1
439.5010094,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,66,11,2,0
673.9020062,15.68327085,-0.558060389,1.356121067,10,0.3,0.7,0,65,13,1,0
494.8420954,15.94203545,-1.220007519,2.891849346,6,0.5,0,1,64,7,1,1
474.171605,15.94203545,-1.220007519,2.891849346,6,0.5,0,1,61,15,4,0
342.8135648,15.94203545,-1.220007519,2.891849346,6,0.5,0,1,66,24,1,0
330.0421882,15.94203545,-1.220007519,2.891849346,6,0.5,0,0,59,34,1,0
571.8566899,15.94203545,-1.220007519,2.891849346,6,0.5,0,0,59,17,2,1
255.6070104,15.94203545,-1.220007519,2.891849346,6,0.5,0,0,65,10,3,0
345.9732825,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,1,66,8,1,1
312.2545302,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,1,54,21,1,1
208.3892255,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,1,62,5,0,0
669.5746411,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,0,82,28,1,1
594.8408189,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,0,60,26,0,1
356.9636596,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,0,60,13,1,0
336.5716497,15.94726081,-0.572131633,1.248275459,7,0.428571429,0.571428571,0,59,13,3,0
780.7356548,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,71,10,0,1
709.527124,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,59,8,0,0
266.2332258,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,43,22,2,1
405.0895506,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,58,5,1,1
420.4440707,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,55,0,0,1
358.2007964,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,45,15,1,0
294.0272406,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,1,62,22,2,0
265.5571057,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,0,71,17,0,0
1520.885772,15.90069182,-1.308504124,1.658389429,9,0.777777778,0.555555556,0,63,22,0,0
312.4601119,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,60,15,1,0
592.1567101,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,62,3,0,1
261.1079827,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,50,13,1,0
1732.66524,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,59,1,0,0
382.8918893,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,59,3,3,0
870.9488571,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,64,19,1,0
221.8142499,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,1,51,14,3,0
280.7556711,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,0,46,23,0,1
369.6649297,15.41759689,0.127133807,2.153346575,9,0.777777778,0.111111111,0,60,17,1,1
474.7205486,16.0053299,0.68066104,1.617082096,4,0.25,0.25,1,59,0,2,0
533.9760055,16.0053299,0.68066104,1.617082096,4,0.25,0.25,0,52,21,1,1
247.0481735,16.0053299,0.68066104,1.617082096,4,0.25,0.25,0,68,24,2,1
540.4406861,16.0053299,0.68066104,1.617082096,4,0.25,0.25,0,59,10,0,1
246.5857129,16.01894088,-0.996470777,2.276504629,3,0.333333333,0,1,64,17,2,0
306.5562633,16.01894088,-0.996470777,2.276504629,3,0.333333333,0,0,61,9,3,1
335.9748625,16.01894088,-0.996470777,2.276504629,3,0.333333333,0,0,80,23,1,1
514.6508752,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,1,68,11,3,0
295.0383116,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,1,55,15,2,1
1239.173469,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,1,53,8,1,0
2162.395148,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,1,70,1,2,1
230.3721263,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,1,59,16,1,1
477.4536413,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,0,65,21,2,1
471.2119198,15.99709755,0.240579841,1.085268337,7,0.714285714,0.142857143,0,58,17,0,1
847.9471625,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,1,52,30,2,0
668.4888758,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,1,48,7,0,1
740.7008791,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,1,71,32,2,1
998.7941319,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,1,70,18,1,1
1635.520394,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,44,3,1,1
768.0704432,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,55,6,1,0
667.4753238,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,66,21,2,0
240.736993,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,65,21,0,0
215.1476998,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,59,2,0,0
286.1875637,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,61,4,2,0
368.1390366,15.71317154,0.265642836,1.370385565,11,0.363636364,0.727272727,0,58,18,2,1
238.7994676,15.78425334,-0.371188768,1.430267812,4,0.5,0,1,65,1,3,0
216.0348388,15.78425334,-0.371188768,1.430267812,4,0.5,0,1,74,15,3,1
387.4237314,15.78425334,-0.371188768,1.430267812,4,0.5,0,0,62,22,1,0
505.7829635,15.78425334,-0.371188768,1.430267812,4,0.5,0,0,76,15,2,1
538.8699387,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,65,14,1,0
194.1092759,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,69,9,1,1
384.6037755,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,59,25,4,1
624.9280488,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,48,15,1,1
1120.591923,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,64,21,0,1
1009.572762,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,69,1,1,1
258.2573788,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,59,18,0,1
694.3043746,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,1,63,9,0,1
224.640043,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,66,1,2,1
1390.586198,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,54,0,0,1
241.6909012,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,68,13,3,1
1436.940309,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,57,17,0,0
548.7918538,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,63,23,3,0
701.4418511,15.9421897,-0.583566541,3.854962971,14,0.571428571,0.714285714,0,53,18,1,1
484.3368925,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,1,58,3,2,0
1139.444221,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,72,33,1,1
590.687364,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,72,22,2,1
620.0736524,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,71,15,0,1
930.5613172,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,53,21,1,0
1899.144695,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,57,16,1,1
401.4139268,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,50,20,1,0
935.7854423,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,51,11,1,0
